Time,Alor Gajah,Alor Setar,Balik Pulau,Balok Baru Kuantan,Bandaraya Melaka,Banting,Batu Muda,Batu Pahat,Besut,Bintulu,Bukit Rambai,Cheras,Indera Mahkota Kuantan,Jerantut,Kangar,Kapit,Kemaman,Keningau,Kimanis,Klang,Kluang,Kota Bharu,Kota Kinabalu,Kota Tinggi,Kuala Selangor,Kuala Terengganu,Kuching,Kulim,Labuan,Langkawi,Larkin,Limbang,Minden,Miri,Muar,Mukah,Nilai,Paka,Pasir Gudang,Pegoh Ipoh,Pengerang,Petaling Jaya,Port Dickson,Putrajaya,Rompin,Samalaju,Samarahan,Sandakan,Sarikei,Seberang Jaya,Seberang Perai,Segamat,Seremban,Seri Manjung,Shah Alam,Sibu,Sri Aman,Sungai Petani,Taiping,Tanah Merah,Tangkak,Tanjung Malim,Tasek Ipoh,Tawau,Temerloh
2021-01-15 23:00:00,52.0,55.0,63.0,64.0,59.0,56.0,56.0,54.0,52.0,26.0,55.0,53.0,52.0,41.0,58.0,24.0,60.0,40.0,11.0,59.0,52.0,61.0,18.0,53.0,64.0,63.0,28.0,53.0,19.0,55.0,61.0,16.0,57.0,26.0,,18.0,59.0,53.0,52.0,55.0,55.0,60.0,53.0,50.0,69.0,19.0,23.0,22.0,22.0,60.0,56.0,55.0,51.0,55.0,55.0,29.0,19.0,56.0,45.0,62.0,57.0,35.0,54.0,23.0,56.0
2021-01-16 23:00:00,47.0,53.0,59.0,53.0,56.0,59.0,57.0,50.0,52.0,20.0,55.0,62.0,66.0,52.0,56.0,22.0,44.0,24.0,10.0,61.0,43.0,59.0,18.0,35.0,63.0,59.0,24.0,53.0,17.0,54.0,56.0,16.0,58.0,24.0,,24.0,61.0,38.0,35.0,57.0,44.0,64.0,53.0,56.0,64.0,31.0,27.0,20.0,20.0,59.0,57.0,51.0,45.0,63.0,56.0,32.0,16.0,52.0,43.0,62.0,58.0,42.0,56.0,17.0,60.0
2021-01-17 23:00:00,49.0,59.0,58.0,55.0,48.0,63.0,57.0,43.0,52.0,32.0,57.0,55.0,48.0,51.0,58.0,26.0,38.0,17.0,8.0,74.0,32.0,56.0,14.0,41.0,61.0,65.0,29.0,51.0,22.0,54.0,51.0,12.0,52.0,25.0,,31.0,59.0,45.0,31.0,54.0,43.0,70.0,53.0,59.0,62.0,32.0,27.0,19.0,29.0,55.0,52.0,39.0,49.0,61.0,65.0,30.0,23.0,54.0,54.0,67.0,52.0,35.0,53.0,17.0,54.0
2021-01-18 23:00:00,50.0,65.0,69.0,48.0,45.0,58.0,55.0,51.0,56.0,33.0,50.0,54.0,44.0,55.0,59.0,19.0,40.0,24.0,9.0,61.0,43.0,59.0,13.0,53.0,55.0,57.0,44.0,59.0,26.0,61.0,56.0,13.0,65.0,36.0,,41.0,62.0,47.0,40.0,62.0,53.0,64.0,53.0,52.0,64.0,55.0,39.0,24.0,27.0,68.0,63.0,44.0,52.0,57.0,54.0,48.0,25.0,62.0,58.0,64.0,52.0,30.0,63.0,23.0,60.0
2021-01-19 23:00:00,52.0,59.0,70.0,54.0,49.0,59.0,55.0,53.0,60.0,16.0,50.0,53.0,53.0,55.0,59.0,26.0,55.0,25.0,11.0,62.0,48.0,55.0,21.0,54.0,62.0,64.0,28.0,64.0,22.0,58.0,55.0,17.0,67.0,31.0,,15.0,61.0,55.0,42.0,65.0,56.0,68.0,52.0,54.0,70.0,33.0,40.0,19.0,19.0,68.0,66.0,53.0,43.0,66.0,58.0,26.0,21.0,65.0,65.0,69.0,55.0,38.0,67.0,26.0,60.0
2021-01-20 23:00:00,56.0,61.0,68.0,57.0,53.0,64.0,57.0,54.0,59.0,17.0,54.0,57.0,54.0,53.0,56.0,28.0,58.0,24.0,9.0,66.0,52.0,67.0,16.0,52.0,57.0,76.0,22.0,61.0,26.0,60.0,58.0,21.0,65.0,34.0,,16.0,64.0,55.0,45.0,64.0,55.0,72.0,55.0,59.0,72.0,22.0,32.0,14.0,15.0,68.0,61.0,56.0,53.0,66.0,59.0,14.0,17.0,64.0,64.0,69.0,56.0,37.0,64.0,33.0,58.0
2021-01-21 23:00:00,62.0,58.0,63.0,60.0,56.0,76.0,63.0,58.0,65.0,18.0,58.0,65.0,58.0,53.0,56.0,21.0,58.0,32.0,10.0,69.0,60.0,79.0,13.0,53.0,62.0,89.0,23.0,59.0,17.0,53.0,62.0,14.0,64.0,25.0,,17.0,68.0,59.0,57.0,69.0,57.0,86.0,62.0,70.0,83.0,19.0,34.0,27.0,16.0,69.0,63.0,59.0,60.0,66.0,70.0,22.0,19.0,59.0,55.0,80.0,67.0,41.0,75.0,23.0,62.0
2021-01-22 23:00:00,53.0,69.0,69.0,60.0,52.0,75.0,65.0,58.0,61.0,31.0,57.0,58.0,57.0,62.0,67.0,26.0,58.0,30.0,10.0,74.0,48.0,76.0,18.0,36.0,68.0,78.0,20.0,64.0,20.0,61.0,53.0,14.0,61.0,52.0,,16.0,81.0,52.0,41.0,74.0,48.0,90.0,66.0,66.0,75.0,23.0,29.0,28.0,20.0,72.0,61.0,52.0,59.0,65.0,64.0,22.0,18.0,62.0,61.0,84.0,60.0,38.0,73.0,24.0,63.0
2021-01-23 23:00:00,40.0,71.0,66.0,37.0,50.0,55.0,62.0,35.0,57.0,36.0,52.0,52.0,31.0,31.0,64.0,29.0,31.0,30.0,15.0,60.0,39.0,57.0,19.0,29.0,66.0,44.0,21.0,63.0,45.0,61.0,57.0,16.0,65.0,48.0,,19.0,67.0,18.0,52.0,59.0,52.0,105.0,37.0,55.0,72.0,33.0,33.0,21.0,22.0,75.0,66.0,31.0,39.0,54.0,61.0,30.0,21.0,71.0,54.0,58.0,51.0,40.0,61.0,26.0,46.0
2021-01-24 23:00:00,26.0,61.0,65.0,38.0,34.0,52.0,54.0,35.0,27.0,51.0,42.0,55.0,33.0,30.0,59.0,35.0,27.0,38.0,19.0,65.0,21.0,47.0,25.0,31.0,62.0,38.0,29.0,61.0,49.0,59.0,52.0,23.0,68.0,52.0,,27.0,64.0,19.0,36.0,61.0,49.0,63.0,38.0,53.0,70.0,41.0,29.0,21.0,31.0,74.0,73.0,32.0,39.0,53.0,61.0,28.0,28.0,62.0,60.0,54.0,44.0,25.0,54.0,21.0,38.0
2021-01-25 23:00:00,30.0,44.0,66.0,35.0,41.0,61.0,63.0,27.0,44.0,52.0,53.0,59.0,30.0,29.0,41.0,42.0,31.0,42.0,18.0,67.0,19.0,55.0,25.0,22.0,52.0,59.0,24.0,55.0,33.0,39.0,47.0,26.0,63.0,54.0,,19.0,70.0,31.0,31.0,56.0,42.0,78.0,35.0,56.0,71.0,47.0,27.0,29.0,26.0,64.0,56.0,36.0,52.0,40.0,69.0,32.0,29.0,60.0,42.0,58.0,38.0,22.0,57.0,38.0,44.0
2021-01-26 23:00:00,44.0,60.0,55.0,46.0,44.0,66.0,59.0,39.0,54.0,28.0,54.0,65.0,41.0,29.0,55.0,26.0,44.0,51.0,24.0,66.0,18.0,61.0,21.0,24.0,54.0,73.0,34.0,52.0,28.0,56.0,39.0,28.0,54.0,38.0,,17.0,78.0,38.0,32.0,52.0,55.0,68.0,59.0,59.0,70.0,30.0,26.0,32.0,25.0,61.0,52.0,39.0,54.0,51.0,59.0,37.0,20.0,61.0,37.0,66.0,48.0,24.0,55.0,32.0,59.0
2021-01-27 23:00:00,35.0,43.0,66.0,37.0,40.0,68.0,60.0,41.0,36.0,23.0,42.0,64.0,32.0,64.0,35.0,23.0,28.0,54.0,21.0,79.0,14.0,43.0,32.0,23.0,73.0,60.0,18.0,55.0,33.0,35.0,52.0,27.0,61.0,33.0,,16.0,65.0,25.0,29.0,60.0,38.0,74.0,53.0,66.0,70.0,43.0,19.0,26.0,19.0,67.0,58.0,33.0,56.0,60.0,68.0,15.0,12.0,65.0,54.0,53.0,36.0,30.0,65.0,35.0,54.0
2021-01-28 23:00:00,28.0,47.0,30.0,38.0,31.0,54.0,49.0,33.0,24.0,28.0,41.0,53.0,27.0,25.0,34.0,22.0,23.0,52.0,28.0,60.0,17.0,33.0,26.0,33.0,52.0,57.0,33.0,32.0,27.0,36.0,39.0,30.0,47.0,38.0,,31.0,44.0,26.0,34.0,38.0,37.0,64.0,35.0,53.0,75.0,33.0,21.0,26.0,23.0,57.0,44.0,36.0,32.0,47.0,54.0,23.0,26.0,47.0,30.0,53.0,41.0,15.0,33.0,36.0,31.0
2021-01-29 23:00:00,20.0,54.0,61.0,38.0,36.0,62.0,49.0,39.0,37.0,33.0,39.0,59.0,50.0,36.0,53.0,27.0,31.0,38.0,25.0,66.0,23.0,52.0,27.0,38.0,48.0,55.0,28.0,53.0,53.0,53.0,46.0,23.0,58.0,46.0,,21.0,54.0,32.0,32.0,57.0,44.0,68.0,53.0,56.0,74.0,37.0,24.0,19.0,24.0,61.0,56.0,41.0,42.0,52.0,62.0,29.0,34.0,56.0,52.0,56.0,46.0,43.0,57.0,28.0,48.0
2021-01-30 23:00:00,29.0,53.0,63.0,56.0,44.0,68.0,54.0,40.0,55.0,21.0,44.0,66.0,50.0,43.0,52.0,25.0,46.0,45.0,19.0,69.0,34.0,58.0,22.0,52.0,58.0,60.0,31.0,52.0,31.0,52.0,52.0,25.0,56.0,53.0,,23.0,54.0,55.0,43.0,71.0,53.0,75.0,43.0,56.0,80.0,40.0,17.0,31.0,20.0,61.0,57.0,51.0,43.0,58.0,70.0,38.0,29.0,53.0,55.0,62.0,53.0,32.0,60.0,32.0,53.0
2021-01-31 23:00:00,45.0,60.0,82.0,62.0,56.0,71.0,59.0,55.0,54.0,40.0,57.0,63.0,51.0,57.0,64.0,25.0,55.0,29.0,25.0,81.0,34.0,55.0,39.0,47.0,69.0,58.0,21.0,60.0,32.0,57.0,53.0,27.0,71.0,54.0,,24.0,64.0,52.0,45.0,76.0,45.0,69.0,61.0,63.0,83.0,33.0,20.0,33.0,24.0,76.0,69.0,49.0,57.0,65.0,70.0,24.0,23.0,57.0,57.0,67.0,55.0,43.0,76.0,26.0,59.0
2021-02-01 23:00:00,26.0,47.0,54.0,42.0,41.0,58.0,34.0,36.0,28.0,23.0,40.0,52.0,32.0,31.0,48.0,18.0,28.0,36.0,23.0,61.0,34.0,33.0,26.0,45.0,49.0,43.0,19.0,44.0,37.0,49.0,51.0,32.0,54.0,56.0,,19.0,50.0,33.0,35.0,59.0,43.0,53.0,35.0,55.0,83.0,38.0,13.0,34.0,17.0,54.0,47.0,38.0,66.0,61.0,52.0,18.0,15.0,50.0,55.0,52.0,41.0,34.0,56.0,23.0,35.0
2021-02-02 23:00:00,25.0,55.0,54.0,36.0,38.0,57.0,34.0,37.0,31.0,27.0,40.0,42.0,25.0,30.0,53.0,19.0,20.0,39.0,27.0,63.0,23.0,38.0,25.0,36.0,45.0,44.0,36.0,49.0,32.0,53.0,53.0,25.0,52.0,55.0,,22.0,54.0,26.0,31.0,52.0,41.0,55.0,36.0,42.0,79.0,23.0,21.0,25.0,19.0,53.0,44.0,37.0,41.0,44.0,48.0,20.0,18.0,53.0,35.0,58.0,46.0,23.0,56.0,30.0,44.0
2021-02-03 23:00:00,40.0,59.0,65.0,45.0,49.0,62.0,57.0,52.0,40.0,24.0,52.0,62.0,41.0,54.0,61.0,23.0,32.0,26.0,21.0,77.0,32.0,54.0,20.0,35.0,57.0,56.0,30.0,60.0,28.0,60.0,52.0,20.0,64.0,57.0,,26.0,58.0,30.0,33.0,59.0,47.0,65.0,55.0,60.0,79.0,52.0,25.0,19.0,28.0,67.0,58.0,50.0,52.0,55.0,65.0,20.0,28.0,68.0,51.0,63.0,51.0,30.0,60.0,26.0,56.0
2021-02-04 23:00:00,44.0,54.0,61.0,37.0,51.0,68.0,59.0,47.0,53.0,22.0,55.0,62.0,41.0,52.0,53.0,20.0,37.0,28.0,21.0,76.0,25.0,58.0,19.0,34.0,64.0,62.0,20.0,59.0,27.0,56.0,42.0,18.0,63.0,52.0,,13.0,62.0,32.0,53.0,60.0,45.0,70.0,57.0,64.0,77.0,26.0,17.0,29.0,16.0,63.0,60.0,38.0,55.0,61.0,71.0,21.0,20.0,57.0,59.0,66.0,51.0,38.0,63.0,25.0,54.0
2021-02-05 23:00:00,29.0,36.0,60.0,44.0,36.0,63.0,54.0,24.0,43.0,25.0,52.0,56.0,38.0,47.0,53.0,18.0,43.0,37.0,20.0,65.0,30.0,65.0,24.0,36.0,57.0,63.0,24.0,54.0,34.0,39.0,50.0,25.0,54.0,56.0,,29.0,59.0,30.0,33.0,58.0,44.0,61.0,49.0,60.0,73.0,42.0,16.0,26.0,20.0,58.0,57.0,34.0,54.0,59.0,61.0,21.0,17.0,57.0,58.0,67.0,36.0,30.0,57.0,25.0,53.0
2021-02-06 23:00:00,29.0,38.0,63.0,36.0,40.0,68.0,44.0,36.0,39.0,36.0,45.0,54.0,31.0,47.0,47.0,25.0,51.0,30.0,22.0,67.0,31.0,46.0,41.0,43.0,69.0,53.0,27.0,61.0,23.0,46.0,44.0,21.0,58.0,55.0,,20.0,57.0,41.0,31.0,59.0,45.0,69.0,41.0,59.0,77.0,37.0,17.0,28.0,23.0,66.0,65.0,43.0,48.0,66.0,63.0,26.0,21.0,59.0,64.0,59.0,,29.0,63.0,28.0,52.0
2021-02-07 23:00:00,54.0,52.0,68.0,41.0,46.0,64.0,56.0,53.0,47.0,30.0,54.0,54.0,54.0,47.0,52.0,21.0,51.0,46.0,29.0,71.0,31.0,52.0,32.0,36.0,59.0,59.0,24.0,57.0,36.0,51.0,50.0,20.0,63.0,56.0,,12.0,62.0,31.0,33.0,54.0,46.0,66.0,54.0,60.0,75.0,27.0,15.0,31.0,15.0,63.0,61.0,43.0,48.0,55.0,62.0,22.0,20.0,60.0,57.0,61.0,,36.0,57.0,32.0,52.0
2021-02-08 23:00:00,34.0,39.0,63.0,38.0,51.0,63.0,64.0,44.0,44.0,29.0,57.0,62.0,34.0,43.0,36.0,28.0,40.0,38.0,22.0,79.0,28.0,56.0,27.0,28.0,61.0,54.0,22.0,56.0,33.0,36.0,51.0,17.0,59.0,54.0,,18.0,63.0,34.0,31.0,63.0,44.0,77.0,55.0,59.0,78.0,31.0,18.0,27.0,19.0,62.0,58.0,43.0,53.0,65.0,66.0,19.0,15.0,58.0,54.0,64.0,,37.0,69.0,43.0,49.0
2021-02-09 23:00:00,45.0,53.0,60.0,41.0,51.0,62.0,59.0,58.0,38.0,50.0,60.0,60.0,39.0,39.0,42.0,31.0,36.0,35.0,15.0,83.0,29.0,51.0,44.0,30.0,60.0,56.0,26.0,58.0,42.0,44.0,47.0,29.0,56.0,61.0,,27.0,66.0,32.0,38.0,62.0,41.0,71.0,51.0,63.0,77.0,40.0,20.0,29.0,29.0,57.0,55.0,41.0,54.0,64.0,72.0,36.0,26.0,63.0,58.0,65.0,,36.0,62.0,21.0,54.0
2021-02-10 23:00:00,39.0,44.0,68.0,42.0,50.0,77.0,67.0,49.0,49.0,34.0,54.0,65.0,39.0,52.0,39.0,27.0,31.0,38.0,26.0,85.0,36.0,50.0,44.0,27.0,68.0,53.0,34.0,63.0,35.0,35.0,45.0,31.0,57.0,57.0,,19.0,69.0,37.0,35.0,66.0,37.0,78.0,63.0,69.0,81.0,33.0,28.0,27.0,27.0,63.0,59.0,39.0,55.0,64.0,74.0,52.0,33.0,48.0,59.0,65.0,76.0,46.0,66.0,22.0,53.0
2021-02-11 23:00:00,35.0,43.0,61.0,35.0,51.0,57.0,58.0,38.0,40.0,35.0,44.0,60.0,34.0,43.0,39.0,37.0,36.0,46.0,22.0,66.0,29.0,56.0,49.0,26.0,60.0,57.0,30.0,56.0,50.0,34.0,50.0,34.0,55.0,65.0,,19.0,61.0,21.0,33.0,54.0,32.0,69.0,44.0,59.0,76.0,27.0,26.0,29.0,23.0,55.0,53.0,29.0,37.0,54.0,66.0,45.0,30.0,57.0,55.0,64.0,70.0,40.0,55.0,44.0,33.0
2021-02-12 23:00:00,28.0,44.0,63.0,39.0,38.0,60.0,52.0,44.0,42.0,72.0,39.0,58.0,35.0,35.0,43.0,38.0,34.0,39.0,30.0,90.0,35.0,55.0,29.0,31.0,54.0,54.0,60.0,52.0,43.0,31.0,53.0,36.0,57.0,64.0,,20.0,55.0,31.0,41.0,54.0,49.0,61.0,50.0,54.0,84.0,45.0,58.0,25.0,41.0,56.0,59.0,37.0,36.0,63.0,64.0,82.0,33.0,58.0,53.0,57.0,78.0,28.0,53.0,31.0,46.0
2021-02-13 23:00:00,34.0,52.0,61.0,44.0,52.0,52.0,46.0,41.0,53.0,28.0,49.0,55.0,38.0,46.0,51.0,24.0,43.0,42.0,27.0,62.0,40.0,61.0,23.0,42.0,58.0,60.0,25.0,59.0,47.0,44.0,53.0,24.0,55.0,59.0,,33.0,53.0,41.0,47.0,56.0,49.0,60.0,46.0,50.0,85.0,53.0,33.0,16.0,24.0,57.0,55.0,42.0,33.0,54.0,58.0,25.0,31.0,52.0,45.0,65.0,58.0,26.0,55.0,21.0,55.0
2021-02-14 23:00:00,49.0,60.0,60.0,53.0,55.0,67.0,56.0,54.0,60.0,51.0,58.0,61.0,55.0,43.0,59.0,27.0,51.0,39.0,14.0,70.0,47.0,61.0,19.0,51.0,63.0,57.0,35.0,63.0,32.0,55.0,57.0,29.0,58.0,64.0,,31.0,65.0,52.0,57.0,61.0,54.0,65.0,67.0,61.0,95.0,35.0,37.0,20.0,39.0,58.0,56.0,53.0,53.0,62.0,68.0,36.0,44.0,57.0,59.0,75.0,60.0,30.0,58.0,19.0,56.0
2021-02-15 23:00:00,56.0,57.0,64.0,60.0,58.0,72.0,58.0,57.0,64.0,57.0,62.0,62.0,60.0,58.0,59.0,37.0,59.0,39.0,18.0,70.0,54.0,69.0,19.0,54.0,66.0,79.0,47.0,65.0,32.0,53.0,59.0,29.0,61.0,62.0,,26.0,68.0,58.0,58.0,62.0,55.0,68.0,62.0,65.0,78.0,38.0,42.0,28.0,35.0,65.0,61.0,56.0,64.0,68.0,65.0,30.0,36.0,60.0,60.0,81.0,62.0,42.0,66.0,25.0,59.0
2021-02-16 23:00:00,63.0,67.0,74.0,63.0,66.0,76.0,68.0,66.0,70.0,43.0,71.0,71.0,65.0,64.0,67.0,39.0,62.0,45.0,28.0,73.0,59.0,69.0,20.0,59.0,78.0,81.0,55.0,69.0,65.0,63.0,65.0,32.0,67.0,66.0,,37.0,72.0,59.0,65.0,65.0,65.0,76.0,69.0,69.0,67.0,50.0,46.0,31.0,38.0,68.0,64.0,65.0,68.0,70.0,71.0,45.0,41.0,64.0,77.0,81.0,70.0,51.0,65.0,34.0,72.0
2021-02-17 23:00:00,84.0,71.0,76.0,58.0,58.0,75.0,67.0,61.0,68.0,39.0,61.0,69.0,58.0,61.0,67.0,50.0,59.0,30.0,25.0,81.0,56.0,66.0,25.0,53.0,84.0,80.0,37.0,66.0,59.0,70.0,63.0,26.0,72.0,70.0,,22.0,76.0,52.0,58.0,68.0,57.0,86.0,65.0,69.0,67.0,44.0,48.0,32.0,35.0,78.0,71.0,59.0,60.0,69.0,82.0,35.0,43.0,71.0,76.0,81.0,71.0,52.0,69.0,32.0,67.0
2021-02-18 23:00:00,52.0,56.0,62.0,47.0,53.0,78.0,64.0,56.0,60.0,36.0,59.0,70.0,45.0,57.0,55.0,42.0,41.0,43.0,40.0,71.0,33.0,58.0,35.0,27.0,70.0,66.0,35.0,58.0,35.0,55.0,45.0,27.0,63.0,55.0,,26.0,69.0,38.0,36.0,66.0,57.0,85.0,66.0,72.0,56.0,38.0,35.0,36.0,31.0,66.0,61.0,47.0,64.0,72.0,72.0,28.0,34.0,59.0,70.0,78.0,48.0,53.0,67.0,51.0,60.0
2021-02-19 23:00:00,37.0,50.0,56.0,51.0,51.0,60.0,50.0,47.0,52.0,46.0,53.0,54.0,47.0,38.0,44.0,30.0,39.0,53.0,44.0,72.0,44.0,41.0,40.0,49.0,65.0,56.0,26.0,52.0,49.0,48.0,53.0,48.0,55.0,62.0,,26.0,54.0,41.0,45.0,61.0,67.0,77.0,54.0,55.0,65.0,51.0,26.0,33.0,26.0,55.0,48.0,47.0,41.0,66.0,63.0,23.0,36.0,50.0,64.0,68.0,56.0,45.0,63.0,35.0,48.0
2021-02-20 23:00:00,36.0,52.0,53.0,36.0,48.0,67.0,52.0,44.0,40.0,52.0,48.0,54.0,49.0,42.0,52.0,39.0,30.0,51.0,47.0,72.0,44.0,50.0,39.0,45.0,66.0,56.0,49.0,54.0,52.0,50.0,55.0,45.0,54.0,64.0,,41.0,55.0,39.0,65.0,64.0,65.0,69.0,43.0,57.0,65.0,53.0,38.0,39.0,46.0,53.0,53.0,40.0,41.0,63.0,60.0,40.0,52.0,56.0,64.0,65.0,52.0,48.0,64.0,32.0,48.0
2021-02-21 23:00:00,47.0,55.0,60.0,52.0,52.0,63.0,51.0,62.0,52.0,53.0,53.0,53.0,35.0,51.0,55.0,41.0,36.0,36.0,36.0,58.0,44.0,55.0,40.0,47.0,66.0,56.0,44.0,60.0,38.0,53.0,54.0,41.0,61.0,60.0,,41.0,56.0,42.0,53.0,62.0,56.0,61.0,55.0,57.0,65.0,41.0,37.0,44.0,44.0,64.0,57.0,49.0,48.0,70.0,57.0,37.0,43.0,56.0,64.0,65.0,53.0,35.0,64.0,31.0,54.0
2021-02-22 23:00:00,47.0,56.0,63.0,55.0,49.0,63.0,56.0,49.0,61.0,53.0,52.0,59.0,53.0,53.0,55.0,41.0,57.0,53.0,44.0,63.0,46.0,60.0,43.0,41.0,64.0,70.0,39.0,60.0,56.0,51.0,54.0,59.0,62.0,64.0,,47.0,58.0,52.0,50.0,62.0,60.0,71.0,50.0,63.0,65.0,49.0,24.0,30.0,38.0,63.0,54.0,51.0,57.0,84.0,64.0,37.0,37.0,54.0,68.0,67.0,53.0,37.0,60.0,34.0,56.0
2021-02-23 23:00:00,65.0,76.0,75.0,62.0,62.0,75.0,63.0,63.0,75.0,61.0,63.0,67.0,59.0,66.0,68.0,44.0,70.0,57.0,42.0,80.0,60.0,84.0,42.0,41.0,69.0,81.0,53.0,71.0,56.0,66.0,58.0,53.0,70.0,65.0,,43.0,75.0,56.0,54.0,70.0,77.0,78.0,64.0,68.0,70.0,43.0,36.0,31.0,49.0,68.0,66.0,60.0,62.0,75.0,78.0,54.0,45.0,62.0,70.0,93.0,69.0,53.0,76.0,37.0,65.0
2021-02-24 23:00:00,74.0,87.0,78.0,60.0,84.0,91.0,70.0,72.0,74.0,59.0,75.0,76.0,58.0,66.0,70.0,52.0,58.0,57.0,26.0,85.0,62.0,82.0,36.0,53.0,76.0,82.0,55.0,77.0,52.0,71.0,63.0,51.0,71.0,58.0,,34.0,85.0,60.0,55.0,73.0,86.0,83.0,80.0,79.0,74.0,33.0,38.0,31.0,43.0,79.0,71.0,61.0,70.0,69.0,76.0,54.0,37.0,72.0,85.0,92.0,80.0,56.0,83.0,29.0,66.0
2021-02-25 23:00:00,67.0,83.0,68.0,61.0,66.0,86.0,72.0,71.0,67.0,57.0,79.0,72.0,60.0,66.0,66.0,52.0,62.0,54.0,30.0,65.0,63.0,79.0,33.0,59.0,70.0,81.0,42.0,65.0,53.0,58.0,65.0,45.0,66.0,38.0,,31.0,86.0,59.0,62.0,73.0,80.0,78.0,75.0,80.0,80.0,34.0,48.0,34.0,32.0,77.0,66.0,64.0,72.0,64.0,75.0,60.0,38.0,74.0,72.0,89.0,79.0,57.0,75.0,23.0,72.0
2021-02-26 23:00:00,69.0,87.0,60.0,63.0,67.0,69.0,56.0,82.0,71.0,61.0,72.0,57.0,60.0,70.0,95.0,52.0,58.0,56.0,29.0,60.0,65.0,78.0,37.0,56.0,61.0,89.0,43.0,56.0,49.0,58.0,66.0,43.0,60.0,58.0,,28.0,72.0,57.0,62.0,62.0,82.0,66.0,65.0,59.0,80.0,45.0,51.0,28.0,31.0,66.0,60.0,63.0,69.0,61.0,64.0,57.0,42.0,64.0,61.0,83.0,74.0,48.0,59.0,30.0,74.0
2021-02-27 23:00:00,64.0,71.0,59.0,62.0,62.0,82.0,57.0,83.0,68.0,51.0,72.0,60.0,60.0,71.0,70.0,44.0,58.0,36.0,35.0,58.0,61.0,89.0,30.0,61.0,61.0,78.0,55.0,54.0,33.0,56.0,72.0,37.0,59.0,59.0,,27.0,68.0,55.0,70.0,60.0,79.0,65.0,67.0,55.0,87.0,33.0,59.0,28.0,48.0,70.0,60.0,68.0,63.0,57.0,59.0,55.0,53.0,60.0,61.0,76.0,75.0,37.0,60.0,35.0,73.0
2021-02-28 23:00:00,80.0,83.0,57.0,59.0,75.0,86.0,57.0,78.0,59.0,54.0,78.0,58.0,57.0,67.0,73.0,54.0,55.0,30.0,19.0,64.0,60.0,77.0,26.0,56.0,60.0,69.0,55.0,51.0,30.0,56.0,77.0,24.0,57.0,52.0,,40.0,74.0,53.0,68.0,61.0,65.0,67.0,69.0,63.0,93.0,58.0,59.0,30.0,48.0,62.0,55.0,68.0,65.0,58.0,58.0,56.0,58.0,61.0,65.0,76.0,80.0,33.0,61.0,32.0,74.0
2021-03-01 23:00:00,69.0,94.0,69.0,62.0,77.0,117.0,80.0,77.0,62.0,56.0,86.0,82.0,62.0,70.0,64.0,60.0,60.0,35.0,14.0,86.0,62.0,66.0,13.0,59.0,64.0,74.0,57.0,68.0,30.0,63.0,77.0,22.0,65.0,51.0,,55.0,87.0,61.0,67.0,67.0,77.0,96.0,84.0,78.0,98.0,51.0,62.0,41.0,53.0,72.0,63.0,65.0,90.0,65.0,87.0,60.0,58.0,64.0,64.0,73.0,71.0,48.0,67.0,34.0,68.0
2021-03-02 23:00:00,70.0,72.0,74.0,52.0,69.0,159.0,73.0,65.0,57.0,57.0,69.0,93.0,54.0,62.0,57.0,56.0,53.0,30.0,17.0,98.0,55.0,57.0,24.0,53.0,71.0,71.0,55.0,68.0,38.0,56.0,65.0,26.0,78.0,56.0,,40.0,87.0,48.0,60.0,73.0,65.0,100.0,83.0,89.0,98.0,41.0,58.0,29.0,54.0,83.0,73.0,59.0,80.0,72.0,91.0,55.0,57.0,73.0,74.0,68.0,66.0,49.0,71.0,29.0,62.0
2021-03-03 23:00:00,53.0,59.0,56.0,75.0,52.0,83.0,67.0,84.0,49.0,36.0,67.0,68.0,43.0,49.0,62.0,50.0,38.0,49.0,26.0,79.0,53.0,51.0,40.0,30.0,73.0,61.0,34.0,55.0,29.0,56.0,58.0,35.0,57.0,53.0,,22.0,74.0,42.0,59.0,73.0,56.0,84.0,65.0,68.0,91.0,44.0,52.0,34.0,38.0,64.0,58.0,55.0,61.0,60.0,75.0,45.0,47.0,64.0,61.0,66.0,67.0,52.0,72.0,37.0,56.0
2021-03-04 23:00:00,54.0,63.0,63.0,63.0,56.0,79.0,64.0,87.0,37.0,32.0,64.0,64.0,46.0,57.0,45.0,28.0,50.0,40.0,27.0,78.0,52.0,38.0,41.0,53.0,74.0,48.0,23.0,54.0,39.0,51.0,55.0,24.0,66.0,57.0,,22.0,66.0,37.0,53.0,73.0,62.0,84.0,65.0,70.0,151.0,33.0,29.0,31.0,25.0,68.0,63.0,56.0,53.0,70.0,71.0,27.0,26.0,62.0,64.0,58.0,76.0,45.0,71.0,32.0,57.0
2021-03-05 23:00:00,51.0,55.0,65.0,36.0,58.0,62.0,54.0,53.0,35.0,37.0,57.0,52.0,30.0,47.0,50.0,24.0,31.0,44.0,22.0,61.0,50.0,38.0,43.0,41.0,64.0,38.0,34.0,60.0,38.0,47.0,56.0,28.0,65.0,56.0,,28.0,59.0,31.0,38.0,66.0,36.0,72.0,68.0,56.0,92.0,50.0,32.0,37.0,22.0,68.0,65.0,51.0,47.0,72.0,62.0,25.0,58.0,56.0,59.0,54.0,55.0,26.0,69.0,30.0,53.0
